Lesotho,26.715,25.78,24.954,24.23,23.947,23.292,22.74,22.287,21.926,21.63,21.369,21.256,21.333,21.524,21.728,21.983,22.063,21.851,21.452,21.078,20.676,20.337,20.124,19.98,19.79,19.581,19.314,18.961,18.545,18.119,17.67,17.209,16.744,16.268,15.776,15.283,14.725,14.075,13.371,12.683,12.002,11.372,10.827,10.35,9.885,9.438,9.067,8.793,8.592,8.41,8.25,8.114,7.993,7.882,7.782,7.691,7.58,7.436,7.266,7.093,6.92,6.707,6.44,6.137,5.83,5.517,5.206,4.908,4.62,4.329,4.039,3.761,3.502,3.257,3.019,2.787,2.571,2.373,2.191,2.016,1.849,1.687,1.528,1.373,1.227,1.091,0.953,0.806,0.659,0.502,0.374,0.301,0.227,0.151,0.092,0.063,0.049,0.034,0.018,0.007,0.01,,
Less developed regions,59480.9,59301.079,59060.596,58765.19,58453.748,58062.088,57634.787,57176.802,56693.082,56193.278,55687.043,55155.825,54595.186,54024.18,53462.834,52903.028,52415.16,52035.053,51733.087,51452.437,51214.807,50969.545,50689.049,50406.078,50116.034,49741.878,49648.037,49990.287,50556.551,51037.794,51566.473,51532.146,50622.234,49143.211,47733.25,46287.589,44940.261,43829.709,42895.423,41899.75,40843.795,40075.23,39728.629,39649.819,39538.802,39442.212,39241.469,38842.849,38290.238,37744.968,37203.148,36451.918,35410.4,34171.962,32923.437,31642.578,30373.696,29162.679,27999.931,26795.909,25527.696,24452.047,23674.8,23068.677,22437.4,21864.384,21008.078,19692.783,18096.964,16570.869,15039.783,13673.119,12589.033,11702.29,10800.322,9914.734,9108.392,8387.817,7733.477,7124.223,6570.112,5997.39,5368.964,4717.704,4114.259,3545.427,3022.684,2559.101,2147.261,1725.973,1383.597,1151.822,910.065,655.533,478.052,391.205,319.234,238.299,148.385,92.698,176.137,,
Less developed regions, excluding China,51603.113,51254.478,50895.882,50527.232,50170.485,49789.908,49396.714,48990.697,48571.647,48145.325,47717.499,47258.087,46754.943,46225.78,45697.884,45162.749,44661.732,44217.213,43810.016,43395.507,42978.924,42568.623,42163.05,41758.116,41349.419,40935.586,40508.033,40061.283,39595.909,39111.349,38599.843,38081.887,37565.045,37033.302,36479.568,35924.966,35252.64,34410.005,33459.505,32513.242,31545.301,30645.852,29870.004,29176.186,28465.5,27755.202,27057.77,26368.733,25687.534,25015.121,24347.652,23686.662,23031.751,22378.157,21722.335,21066.007,20387.859,19677.23,18942.627,18205.54,17464.488,16708.911,15936.643,15153.024,14372.896,13602.043,12816.531,12008.774,11195.987,10400.124,9613.417,8888.746,8253.599,7684.978,7129.739,6595.426,6088.186,5604.734,5142.94,4707.417,4301.33,3891.84,3464.305,3034.212,2631.028,2248.175,1903.122,1607.285,1352.109,1093.29,886.908,742.087,588.123,423.969,308.625,252.772,206.798,154.525,95.938,60.216,114.878,
Less developed regions, excluding least developed countries,44418.305,44530.16,44566.977,44536.159,44460.098,44312.813,44122.818,43896.66,43640.853,43365.169,43079.36,42773.817,42448.622,42119.995,41800.022,41481.47,41239.78,41112.274,41067.356,41044.378,41065.375,41078.681,41055.692,41029.227,40994.068,40871.218,41031.379,41632.69,42458.61,43196.696,43984.242,44184.506,43472.82,42169.474,40935.271,39656.99,38500.598,37621.45,36942.295,36192.463,35380.461,34837.677,34687.493,34784.295,34848.608,34923.867,34887.716,34646.9,34246.264,33848.129,33449.007,32838.034,31935.651,30835.176,29721.369,28571.515,27436.793,26366.017,25346.417,24281.882,23150.206,22207.513,21558.467,21075.746,20565.149,20110.832,19363.218,18143.178,16633.059,15190.37,13738.875,12452.575,11452.621,10651.695,9831.501,9024.047,8296.012,7655.005,7079.722,6546.204,6065.138,5559.327,4989.72,4390.565,3836.109,3312.66,2830.279,2401.76,2020.212,1628.464,1308.582,1091.434,864.114,624.107,456.726,374.47,305.87,228.705,142.978,89.703,171.472,
Less developed: Africa,20016.294,19749.455,19447.098,19113.142,18805.08,18395.212,17972.337,17539.453,17099.575,16654.137,16204.586,15761.749,15331.77,14912.956,14497.316,14086.25,13690.781,13315.56,12957.217,12607.146,12266.357,11938.423,11624.004,11321.68,11027.47,10739.928,10465.299,10205.566,9956.302,9710.348,9468.258,9223.781,8972.784,8716.789,8463.96,8215.63,7953.853,7671.468,7377.375,7087.897,6800.046,6524.344,6267.785,6026.096,5787.645,5554.346,5331.58,5120.739,4920.309,4726.519,4539.067,4360.783,4192.341,4031.829,3876.265,3725.758,3577.654,3430.169,3283.822,3141.219,3002.245,2862.319,2719.544,2575.741,2434.781,2296.083,2160.086,2027.467,1898.051,1771.218,1647.375,1526.485,1408.545,1293.959,1183.193,1076.285,974.081,877.092,785.142,697.705,615.051,537.194,464.119,396.089,333.086,274.821,223.399,179.743,142.831,106.053,78.137,61.406,45.55,30.133,19.382,14.72,11.633,8.189,4.359,2.041,2.561,,
Less developed: Asia,34272.323,34341.766,34390.063,34418.355,34388.241,34410.749,34409.595,34386.184,34341.92,34286.246,34228.585,34130.216,33976.498,33792.918,33617.107,33438.568,33318.293,33289.549,33326.017,33377.208,33464.142,33538.318,33574.063,33603.655,33621.063,33550.706,33755.531,34390.811,35246.402,36017.698,36838.627,37094.186,36470.76,35278.803,34157.905,32998.696,31964.081,31205.654,30648.127,30024.861,29341.492,28934.868,28930.859,29179.318,29394.43,29621.596,29726.569,29609.719,29321.133,29036.122,28750.332,28247.036,27445.639,26442.53,25425.791,24371.131,23341.259,22390.782,21501.788,20568.338,19571.515,18759.463,18232.299,17867.585,17477.907,17142.914,16530.938,15471.446,14136.688,12865.435,11585.145,10458.037,9597.496,8921.289,8225.14,7539.543,6922.848,6380.35,5894.124,5445.271,5042.71,4617.821,4136.097,3627.702,3158.269,2715.852,2308.372,1946.759,1625.369,1295.014,1023.15,845.317,663.605,475.435,344.976,280.317,227.832,169.721,106.002,65.976,128.081,,
Less developed: Latin America and the Caribbean,5046.044,5065.794,5081.32,5093.338,5122.084,5118.916,5116.761,5116.206,5117.795,5120.283,5122.414,5133.86,5158.82,5192.407,5224.746,5256.898,5286.952,5312.646,5334.218,5354.194,5372.123,5382.746,5383.712,5376.652,5366.49,5353.323,5332.041,5300.93,5262.657,5220.388,5172.069,5128.257,5094.062,5064.104,5028.961,4991.848,4942.199,4874.214,4793.606,4712.684,4629.981,4545.737,4461.61,4377.876,4292.084,4203.515,4122.459,4053.442,3991.755,3927.182,3860.514,3792.659,3722.611,3649.322,3574.638,3500.46,3411.153,3299.841,3174.27,3048.119,2917.537,2795.669,2690.113,2594.234,2495.321,2397.687,2291.145,2169.915,2040.301,1914.269,1789.261,1672.385,1568.333,1473.754,1380.03,1288.215,1201.94,1121.927,1046.753,974.695,906.629,837.418,764.499,690.319,619.896,552.277,488.894,430.97,377.76,323.914,281.548,244.492,200.455,149.664,113.506,96.034,79.663,60.313,37.981,24.66,45.462,,
Less developed: Oceania,146.239,144.064,142.115,140.355,138.343,137.211,136.094,134.959,133.792,132.612,131.458,130,128.098,125.899,123.665,121.312,119.134,117.298,115.635,113.889,112.185,110.058,107.27,104.091,101.011,97.921,95.166,92.98,91.19,89.36,87.519,85.922,84.628,83.515,82.424,81.415,80.128,78.373,76.315,74.308,72.276,70.281,68.375,66.529,64.643,62.755,60.861,58.949,57.041,55.145,53.235,51.44,49.809,48.281,46.743,45.229,43.63,41.887,40.051,38.233,36.399,34.596,32.844,31.117,29.391,27.7,25.909,23.955,21.924,19.947,18.002,16.212,14.659,13.288,11.959,10.691,9.523,8.448,7.458,6.552,5.722,4.957,4.249,3.594,3.008,2.477,2.019,1.629,1.301,0.992,0.762,0.607,0.455,0.301,0.188,0.134,0.106,0.076,0.043,0.021,0.033,,
Liberia,74.28,72.777,71.388,70.096,68.911,67.799,66.723,65.669,64.621,63.576,62.535,61.41,60.159,58.808,57.442,56.06,54.568,52.933,51.201,49.481,47.788,46.04,44.22,42.389,40.6,38.807,37.321,36.291,35.568,34.847,34.174,33.494,32.742,31.942,31.192,30.487,29.682,28.718,27.653,26.607,25.558,24.543,23.594,22.693,21.793,20.904,20.042,19.209,18.405,17.624,16.862,16.15,15.499,14.895,14.307,13.741,13.186,12.632,12.082,11.547,11.02,10.504,10,9.503,9.018,8.559,8.049,7.454,6.817,6.2,5.575,5.067,4.739,4.527,4.31,4.121,3.869,3.501,3.065,2.664,2.279,1.925,1.62,1.355,1.099,0.855,0.65,0.494,0.376,0.259,0.176,0.131,0.09,0.053,0.027,0.017,0.013,0.008,0.003,0.001,0,,
Libya,57.696,60.209,62.12,63.483,64.332,64.666,64.655,64.339,63.761,62.975,62.035,60.921,59.647,58.294,56.916,55.489,54.38,53.775,53.532,53.317,53.186,53.186,53.305,53.535,53.832,54.143,54.673,55.499,56.483,57.435,58.424,59.05,59.103,58.767,58.396,57.871,57.465,57.334,57.309,57.094,56.779,56.066,54.785,53.093,51.333,49.458,47.478,45.438,43.336,41.158,38.945,36.644,34.242,31.801,29.403,27.03,24.868,23.016,21.408,19.849,18.348,17.062,16.04,15.208,14.454,13.816,13.099,12.201,11.212,10.307,9.427,8.712,8.239,7.924,7.608,7.33,6.978,6.483,5.901,5.362,4.846,4.331,3.822,3.326,2.844,2.375,1.959,1.612,1.323,1.024,0.787,0.635,0.481,0.321,0.21,0.16,0.127,0.088,0.046,0.021,0.023,,
Lithuania,11.845,13.565,14.76,15.495,15.719,15.528,15.14,14.606,13.979,13.248,12.405,11.805,11.62,11.721,11.811,11.959,12.128,12.274,12.44,12.66,12.864,13.352,14.255,15.397,16.475,17.559,18.349,18.668,18.646,18.652,18.683,18.429,17.798,16.95,16.123,15.251,14.719,14.737,15.137,15.492,15.826,16.368,17.168,18.108,19.101,20.259,20.914,20.754,20.122,19.545,18.77,18.764,20.013,21.988,23.765,25.642,26.614,26.125,24.702,23.381,21.899,20.837,20.57,20.769,20.811,20.915,20.538,19.379,17.771,16.264,14.639,13.699,13.864,14.704,15.414,16.21,16.501,15.928,14.805,13.783,12.71,11.815,11.269,10.925,10.488,10.042,9.431,8.556,7.517,6.443,5.577,4.852,3.934,2.827,2.04,1.695,1.378,0.984,0.512,0.315,0.371,,
Low-income countries,11969.295,11718.896,11475.219,11237.529,11023.714,10797.901,10574.979,10354.237,10134.97,9917.947,9703.95,9484.847,9256.961,9024.039,8792.97,8561.725,8336.147,8119.619,7908.996,7698.33,7489.519,7277.727,7060.159,6839.668,6622.688,6408.911,6196.671,5986.118,5778.513,5573.582,5369.667,5178.542,5005.481,4844.604,4686.66,4535.78,4376.17,4199.774,4015.138,3837.746,3663.137,3505.112,3371.679,3255.608,3141.158,3030.862,2923.507,2816.702,2711.186,2610.805,2515.651,2418.433,2316.169,2212.045,2110.861,2010.041,1919.454,1843.983,1778.114,1712.921,1651.959,1581.787,1495.384,1399.889,1308.355,1216.852,1136.891,1075.103,1025.235,974.624,926.055,874.424,815.991,753.607,694.36,637.441,580.288,522.543,465.289,410.017,356.47,307.211,263.66,224.94,188.496,154.602,124.981,100.164,79.457,59.202,44.063,34.69,25.717,16.934,10.878,8.262,6.502,4.547,2.386,1.095,1.348,,
Lower-middle-income countries,30278.713,30100.891,29938.774,29789.171,29631.617,29519.773,29405.068,29284.632,29155.614,29021.721,28886.665,28714.726,28489.91,28229.068,27965.516,27693.179,27425.347,27172.189,26927.722,26674.684,26415.203,26160.907,25915.409,25674.459,25427.623,25173.939,24921.036,24670.678,24417.467,24150.356,23866.882,23572.743,23268.121,22946.391,22611.179,22274.234,21861.559,21340.67,20750.558,20160.85,19555.409,18991.562,18504.205,18067.009,17619.054,17172.921,16728.2,16278.735,15829.159,15386.358,14944.236,14522.151,14128.882,13752.032,13371.751,12993.592,12591.662,12151.553,11685.084,11219.019,10748.68,10273.936,9797.619,9318.779,8839.781,8367.535,7875.454,7352.934,6817.299,6294.541,5777.183,5306.035,4903.323,4551.059,4205.968,3873.032,3564.164,3279.751,3014.444,2766.248,2540.022,2299.954,2029.409,1745.704,1481.433,1228.471,1009.141,837.318,701.52,565.341,454.256,377.283,295.878,209.982,148.938,118.853,96.572,72.005,45.151,28.197,57.96,,
Luxembourg,3.176,3.205,3.219,3.22,3.225,3.196,3.166,3.136,3.109,3.085,3.062,3.058,3.079,3.12,3.165,3.216,3.281,3.361,3.453,3.55,3.654,3.756,3.853,3.947,4.041,4.133,4.231,4.341,4.453,4.557,4.652,4.732,4.792,4.832,4.868,4.906,4.895,4.816,4.696,4.577,4.446,4.364,4.363,4.414,4.452,4.488,4.521,4.543,4.555,4.566,4.575,4.559,4.51,4.435,4.354,4.266,4.16,4.035,3.896,3.752,3.604,3.454,3.307,3.162,3.016,2.866,2.737,2.638,2.56,2.482,2.411,2.326,2.216,2.091,1.973,1.856,1.756,1.682,1.624,1.564,1.504,1.446,1.391,1.336,1.281,1.23,1.158,1.054,0.929,0.798,0.693,0.606,0.493,0.356,0.258,0.217,0.179,0.131,0.073,0.04,0.054,,
Madagascar,420.112,407.731,396.535,386.415,376.85,369.073,361.877,355.17,348.859,342.924,337.343,331.661,325.636,319.396,313.218,306.942,300.809,294.933,289.092,283.099,277.165,270.111,261.385,251.598,241.95,232.252,222.931,214.338,206.31,198.301,190.382,183.066,176.544,170.637,164.918,159.404,154.265,149.52,145.061,140.781,136.726,132.476,127.821,122.934,118.218,113.608,109.081,104.671,100.379,96.156,91.997,88.056,84.402,80.966,77.603,74.327,71.144,68.037,64.998,62.014,59.062,56.176,53.363,50.584,47.862,45.281,42.359,38.887,35.125,31.506,27.896,24.829,22.599,20.946,19.312,17.804,16.323,14.765,13.191,11.778,10.496,9.263,8.057,6.901,5.835,4.845,3.968,3.222,2.589,1.96,1.468,1.163,0.871,0.584,0.389,0.304,0.24,0.169,0.091,0.045,0.061,,
Malawi,293.052,288.611,284.706,281.222,275.967,274.24,272.319,270.096,267.468,264.638,261.814,257.337,250.484,242.079,233.666,224.929,216.823,209.975,203.956,197.707,191.441,185.323,179.33,173.479,167.723,161.966,156.648,151.95,147.605,143.31,139.301,134.411,128.083,120.931,114.042,107.104,101.157,96.799,93.496,90.138,86.967,83.642,79.89,75.922,72.217,68.671,65.319,62.223,59.332,56.53,53.841,51.251,48.745,46.332,44.027,41.812,39.748,37.861,36.111,34.445,32.895,31.308,29.61,27.877,26.222,24.573,23.198,22.227,21.506,20.776,20.115,19.231,17.961,16.449,15.013,13.598,12.232,10.966,9.779,8.607,7.466,6.401,5.43,4.546,3.72,2.95,2.296,1.78,1.377,0.979,0.692,0.529,0.376,0.23,0.125,0.084,0.064,0.043,0.019,0.005,0.004,,
Malaysia,259.706,256.812,253.802,250.773,250.14,246.145,242.689,239.859,237.74,236.107,234.734,235.269,238.423,243.346,248.379,253.738,258.865,263.277,267.135,271.161,275.303,278.458,280.179,280.894,281.3,281.04,281.316,282.723,284.562,285.483,285.693,284.626,281.845,277.553,273.028,268.775,261.185,248.833,233.725,218.892,203.254,191.902,187.527,187.675,187.171,187.011,186.011,183.048,178.817,175.231,172.024,168.156,163.339,157.926,152.468,146.746,141.666,137.698,134.377,130.843,127.363,123.182,117.87,111.845,105.892,99.775,94.126,89.312,84.979,80.573,76.406,71.388,64.986,57.836,50.985,44.077,38.496,34.991,32.859,30.693,28.825,26.603,23.577,20.117,17.039,14.178,11.636,9.547,7.817,6.017,4.57,3.671,2.781,1.88,1.274,1.006,0.798,0.566,0.311,0.165,0.21,,
Maldives,3.26,3.417,3.531,3.605,3.577,3.613,3.616,3.589,3.535,3.467,3.394,3.281,3.114,2.922,2.74,2.556,2.451,2.468,2.571,2.674,2.784,2.936,3.135,3.363,3.592,3.821,4.024,4.186,4.308,4.418,4.516,4.546,4.487,4.36,4.222,4.073,3.882,3.642,3.376,3.103,2.816,2.59,2.464,2.404,2.339,2.281,2.221,2.149,2.07,2.003,1.942,1.882,1.825,1.767,1.709,1.65,1.588,1.521,1.448,1.376,1.308,1.222,1.111,0.985,0.865,0.745,0.645,0.578,0.534,0.49,0.448,0.422,0.416,0.423,0.432,0.446,0.448,0.427,0.391,0.358,0.327,0.294,0.259,0.223,0.187,0.15,0.119,0.096,0.079,0.062,0.047,0.038,0.029,0.021,0.016,0.014,0.011,0.008,0.005,0.003,0.005,,
Mali,367.531,356.708,346.596,337.096,327.755,319.829,312.055,304.345,296.611,288.96,281.499,273.167,263.488,252.958,242.614,232.326,222.214,212.467,203.067,193.772,184.586,176.124,168.655,161.939,155.477,149.38,143.487,137.669,132.028,126.727,121.657,117.145,113.346,110.051,106.889,103.926,100.889,97.6,94.166,90.871,87.659,84.427,81.149,77.844,74.585,71.393,68.114,64.691,61.212,57.832,54.524,51.421,48.606,46.031,43.544,41.149,39.011,37.189,35.608,34.1,32.659,31.338,30.133,28.994,27.912,26.937,25.689,23.995,22.037,20.145,18.222,16.561,15.331,14.378,13.403,12.5,11.442,10.097,8.599,7.207,5.86,4.709,3.854,3.215,2.607,2.058,1.597,1.218,0.911,0.648,0.471,0.353,0.248,0.153,0.086,0.06,0.046,0.031,0.015,0.004,0.004,,
Malta,2.076,2.101,2.114,2.115,2.098,2.084,2.065,2.044,2.021,1.998,1.978,1.961,1.948,1.942,1.941,1.942,1.97,2.035,2.126,2.218,2.315,2.413,2.51,2.605,2.7,2.793,2.88,2.956,3.023,3.085,3.144,3.181,3.188,3.173,3.154,3.125,3.102,3.092,3.09,3.079,3.064,3.037,2.992,2.934,2.88,2.833,2.772,2.689,2.599,2.515,2.427,2.393,2.441,2.542,2.637,2.734,2.825,2.897,2.953,3.014,3.085,3.11,3.065,2.977,2.884,2.764,2.71,2.768,2.888,2.985,3.092,3.088,2.907,2.615,2.338,2.045,1.814,1.692,1.642,1.572,1.502,1.424,1.326,1.216,1.116,1.024,0.926,0.82,0.711,0.597,0.502,0.432,0.352,0.263,0.201,0.172,0.142,0.106,0.062,0.038,0.058,,
Martinique,2.063,1.857,1.718,1.636,1.549,1.608,1.688,1.785,1.893,2.012,2.143,2.248,2.307,2.334,2.358,2.369,2.388,2.427,2.47,2.504,2.55,2.513,2.351,2.117,1.895,1.655,1.516,1.538,1.665,1.777,1.901,1.989,2.004,1.976,1.971,1.98,1.989,2,2.017,2.038,2.054,2.121,2.264,2.454,2.638,2.829,2.992,3.106,3.187,3.266,3.333,3.4,3.474,3.546,3.602,3.656,3.649,3.553,3.4,3.245,3.073,2.939,2.877,2.858,2.823,2.786,2.728,2.632,2.513,2.399,2.289,2.174,2.055,1.936,1.818,1.696,1.598,1.535,1.496,1.453,1.412,1.367,1.31,1.246,1.185,1.128,1.052,0.946,0.823,0.693,0.573,0.497,0.421,0.343,0.291,0.262,0.225,0.178,0.121,0.086,0.18,,
Mauritania,69.004,67.919,66.712,65.398,64.267,62.662,61.033,59.394,57.758,56.124,54.493,52.94,51.505,50.161,48.842,47.558,46.333,45.172,44.068,43.006,41.987,41.008,40.065,39.156,38.271,37.395,36.587,35.87,35.205,34.537,33.886,33.139,32.236,31.229,30.236,29.238,28.237,27.247,26.266,25.281,24.299,23.336,22.403,21.498,20.608,19.734,18.904,18.129,17.399,16.687,15.997,15.332,14.691,14.07,13.467,12.88,12.306,11.741,11.185,10.645,10.129,9.592,9.018,8.428,7.858,7.292,6.791,6.388,6.05,5.717,5.401,5.072,4.709,4.327,3.967,3.622,3.285,2.956,2.639,2.334,2.043,1.77,1.52,1.291,1.077,0.878,0.706,0.565,0.45,0.339,0.254,0.2,0.149,0.099,0.064,0.048,0.038,0.026,0.014,0.006,0.007,,
Mauritius,6.394,6.305,6.28,6.313,6.463,6.57,6.718,6.903,7.119,7.352,7.592,7.867,8.187,8.525,8.863,9.226,9.457,9.485,9.387,9.288,9.132,9.121,9.358,9.732,10.057,10.404,10.526,10.293,9.838,9.428,9.012,8.689,8.538,8.512,8.449,8.341,8.402,8.711,9.156,9.589,10.087,10.283,9.996,9.411,8.884,8.329,7.966,7.939,8.131,8.265,8.375,8.531,8.733,8.949,9.165,9.408,9.473,9.266,8.88,8.5,8.079,7.733,7.533,7.42,7.26,7.083,6.858,6.555,6.199,5.85,5.512,5.128,4.681,4.204,3.734,3.256,2.869,2.624,2.475,2.323,2.189,2.044,1.863,1.663,1.486,1.325,1.169,1.017,0.872,0.725,0.602,0.513,0.417,0.314,0.243,0.207,0.172,0.129,0.08,0.051,0.089,,
Mayotte,3.589,3.549,3.522,3.507,3.442,3.472,3.497,3.514,3.522,3.525,3.526,3.491,3.403,3.281,3.157,3.023,2.903,2.809,2.733,2.652,2.575,2.483,2.365,2.235,2.113,1.989,1.905,1.885,1.905,1.921,1.944,1.953,1.933,1.896,1.863,1.831,1.796,1.759,1.719,1.676,1.631,1.577,1.511,1.438,1.364,1.289,1.218,1.155,1.099,1.042,0.986,0.933,0.884,0.839,0.795,0.754,0.715,0.676,0.64,0.605,0.571,0.54,0.514,0.491,0.469,0.449,0.427,0.401,0.373,0.346,0.32,0.297,0.281,0.268,0.254,0.243,0.229,0.211,0.191,0.172,0.153,0.137,0.124,0.113,0.103,0.093,0.083,0.073,0.062,0.052,0.043,0.037,0.031,0.025,0.021,0.018,0.016,0.013,0.009,0.006,0.015,,
Melanesia,133.825,132.025,130.349,128.777,127.046,125.817,124.593,123.354,122.087,120.806,119.531,118.07,116.339,114.425,112.475,110.433,108.489,106.743,105.091,103.377,101.701,99.679,97.125,94.256,91.471,88.684,86.172,84.116,82.389,80.637,78.871,77.372,76.223,75.289,74.359,73.496,72.365,70.785,68.904,67.069,65.222,63.332,61.421,59.498,57.549,55.586,53.666,51.819,50.031,48.252,46.471,44.797,43.277,41.857,40.44,39.052,37.618,36.087,34.5,32.931,31.364,29.799,28.236,26.671,25.116,23.59,22.003,20.321,18.6,16.923,15.276,13.747,12.39,11.171,9.994,8.872,7.842,6.907,6.058,5.28,4.57,3.916,3.311,2.756,2.26,1.817,1.44,1.14,0.899,0.68,0.525,0.415,0.304,0.193,0.107,0.069,0.056,0.038,0.02,0.01,0.011,,
Mexico,1058.054,1070.514,1080.199,1087.414,1098.87,1098.214,1096.938,1095.28,1093.478,1091.133,1087.849,1087.041,1090.22,1095.715,1100.673,1106.054,1108.479,1106.103,1100.699,1095.237,1088.347,1084.489,1085.931,1090.084,1092.769,1095.637,1092.388,1079.727,1060.981,1042.739,1023.638,1006.612,993.771,983.646,972.536,961.035,950.246,940.3,930.907,921.241,910.987,901.504,893.229,885.203,876.381,867.398,854.356,835.347,812.232,788.884,764.649,740.396,716.988,694.015,670.239,645.945,621.821,598.101,574.684,551.127,527.39,504.27,482.078,460.428,439.012,418.361,396.022,370.893,344.359,318.647,293.005,270.557,252.989,238.749,224.695,211.567,198.011,183.073,167.542,153.063,139.191,126.615,115.805,106.286,97.154,88.643,80.141,71.267,62.349,53.545,46.542,40.594,33.594,25.562,19.876,17.073,14.266,10.884,6.926,4.404,8.034,,
Micronesia,5.35,5.256,5.191,5.15,5.049,5.103,5.156,5.204,5.247,5.29,5.339,5.338,5.26,5.135,5.009,4.868,4.775,4.764,4.8,4.822,4.846,4.829,4.741,4.609,4.484,4.353,4.236,4.148,4.075,3.996,3.919,3.832,3.727,3.612,3.503,3.398,3.307,3.234,3.177,3.123,3.069,3.034,3.018,3.019,3.017,3.019,3.017,3.003,2.983,2.962,2.938,2.906,2.856,2.796,2.732,2.663,2.594,2.53,2.466,2.397,2.325,2.244,2.153,2.051,1.949,1.844,1.737,1.632,1.525,1.418,1.315,1.206,1.083,0.956,0.833,0.709,0.613,0.558,0.527,0.498,0.475,0.447,0.406,0.355,0.313,0.272,0.236,0.2,0.165,0.129,0.098,0.081,0.063,0.045,0.035,0.03,0.023,0.018,0.011,0.006,0.011,,
Micronesia (Fed. States of),1.231,1.201,1.178,1.161,1.138,1.14,1.144,1.149,1.155,1.162,1.172,1.174,1.165,1.149,1.134,1.116,1.107,1.114,1.129,1.141,1.151,1.153,1.142,1.121,1.1,1.08,1.048,1,0.941,0.883,0.821,0.773,0.746,0.734,0.72,0.708,0.693,0.67,0.642,0.617,0.594,0.577,0.569,0.567,0.565,0.564,0.562,0.558,0.553,0.548,0.544,0.537,0.525,0.511,0.495,0.479,0.465,0.457,0.451,0.444,0.437,0.423,0.401,0.372,0.344,0.315,0.287,0.26,0.234,0.208,0.182,0.158,0.137,0.118,0.1,0.083,0.07,0.061,0.055,0.05,0.047,0.043,0.038,0.032,0.027,0.022,0.018,0.015,0.011,0.008,0.005,0.004,0.003,0.002,0.002,0.002,0.001,0.001,0,0,0,,
Middle Africa,3140.377,3065.1,2989.608,2913.927,2843.413,2766.764,2690.179,2613.631,2537.091,2461.005,2385.823,2309.143,2229.989,2149.755,2071.053,1993.644,1918.545,1846.621,1777.691,1710.35,1644.437,1583.412,1528.71,1478.766,1430.398,1384.025,1338.962,1294.468,1250.74,1208.746,1168.352,1128.084,1087.323,1046.555,1007,968.545,930.667,893.269,856.604,820.86,785.81,752.857,722.656,694.508,667.179,641.072,614.852,587.776,560.557,534.449,508.966,485.591,465.101,446.648,428.617,411.352,393.912,375.671,357.08,339.274,322.104,305.138,288.293,271.735,255.581,239.66,224.937,211.86,199.925,188.253,177.104,165.582,153.171,140.335,128.063,116.187,104.801,94.057,83.893,74.138,64.864,56.116,47.914,40.3,33.24,26.673,21.071,16.637,13.143,9.761,7.258,5.669,4.158,2.694,1.674,1.246,0.972,0.678,0.355,0.155,0.183,,
Middle-income countries,47419.888,47500.848,47512.407,47460.947,47359.715,47200.262,46998.649,46760.587,46491.764,46201.624,45899.591,45572.692,45219.181,44855.938,44501.468,44151.911,43860.864,43656.896,43520.713,43412.139,43348.485,43299.808,43250.168,43223.06,43184.961,43055.036,43236.484,43898.373,44806.431,45622.949,46494.236,46735.136,45995.55,44618.258,43313.537,41960.148,40726.603,39775.122,39026.481,38200.736,37307.672,36692.199,36483.369,36530.988,36548.278,36583.599,36499.326,36194.988,35725.056,35263.267,34797.357,34157.522,33283.716,32247.218,31193.564,30110.689,29013.91,27931.139,26867.433,25762.538,24583.631,23607.411,22951.258,22474.582,21961.008,21503.681,20722.022,19420.704,17799.217,16250.847,14695.17,13309.965,12222.845,11346.287,10447.596,9552.307,8782.129,8167.627,7659.237,7188.569,6783.34,6295.978,5650.507,4917.112,4240.389,3589.603,3013.46,2550.129,2171.634,1783.226,1460.343,1226.868,968.514,685.357,484.197,388.739,315.439,233.603,143.226,88.218,165.209,,
Mongolia,35.584,37.071,37.908,38.164,38.075,37.214,36.049,34.643,33.057,31.336,29.526,27.772,26.171,24.732,23.34,21.978,21.094,20.885,21.166,21.523,22.005,22.638,23.381,24.213,25.079,25.899,26.878,28.084,29.344,30.525,31.777,32.177,31.295,29.589,27.932,26.126,24.708,24.024,23.81,23.444,23.038,22.648,22.238,21.815,21.437,21.11,20.692,20.127,19.475,18.825,18.119,17.575,17.298,17.163,16.975,16.807,16.364,15.491,14.34,13.228,12.097,11.036,10.122,9.313,8.49,7.679,6.934,6.271,5.682,5.127,4.6,4.174,3.876,3.667,3.483,3.339,3.159,2.898,2.591,2.315,2.055,1.817,1.611,1.429,1.255,1.092,0.934,0.779,0.629,0.478,0.354,0.282,0.213,0.144,0.097,0.076,0.06,0.043,0.024,0.012,0.016,,
